state,gender,legal,indigenous,date,count
4,1,3,2,2013/09/01,NA
4,2,3,2,2013/09/01,NA
4,1,4,2,2013/09/01,1122
4,2,4,2,2013/09/01,61
4,1,2,3,2013/09/01,38
4,2,2,3,2013/09/01,2
4,1,3,3,2013/09/01,NA
4,2,3,3,2013/09/01,NA
4,1,4,3,2013/09/01,15
4,2,4,3,2013/09/01,0
4,1,2,1,2013/12/01,195
4,2,2,1,2013/12/01,14
4,1,3,1,2013/12/01,NA
4,2,3,1,2013/12/01,NA
4,1,4,1,2013/12/01,292
4,2,4,1,2013/12/01,28
4,1,2,2,2013/12/01,516
4,2,2,2,2013/12/01,37
4,1,3,2,2013/12/01,NA
4,2,3,2,2013/12/01,NA
4,1,4,2,2013/12/01,1161
4,2,4,2,2013/12/01,65
4,1,2,3,2013/12/01,36
4,2,2,3,2013/12/01,4
4,1,3,3,2013/12/01,NA
4,2,3,3,2013/12/01,NA
4,1,4,3,2013/12/01,19
4,2,4,3,2013/12/01,1
4,1,2,1,2014/03/01,193
4,2,2,1,2014/03/01,19
4,1,3,1,2014/03/01,NA
4,2,3,1,2014/03/01,NA
4,1,4,1,2014/03/01,301
4,2,4,1,2014/03/01,31
4,1,2,2,2014/03/01,510
4,2,2,2,2014/03/01,44
4,1,3,2,2014/03/01,NA
4,2,3,2,2014/03/01,NA
4,1,4,2,2014/03/01,1187
4,2,4,2,2014/03/01,61
4,1,2,3,2014/03/01,48
4,2,2,3,2014/03/01,7
4,1,3,3,2014/03/01,NA
4,2,3,3,2014/03/01,NA
4,1,4,3,2014/03/01,27
4,2,4,3,2014/03/01,3
4,1,2,1,2014/06/01,217
4,2,2,1,2014/06/01,20
4,1,3,1,2014/06/01,NA
4,2,3,1,2014/06/01,NA
4,1,4,1,2014/06/01,295
4,2,4,1,2014/06/01,31
4,1,2,2,2014/06/01,534
4,2,2,2,2014/06/01,38
4,1,3,2,2014/06/01,NA
4,2,3,2,2014/06/01,NA
4,1,4,2,2014/06/01,1214
4,2,4,2,2014/06/01,60
4,1,2,3,2014/06/01,68
4,2,2,3,2014/06/01,9
4,1,3,3,2014/06/01,NA
4,2,3,3,2014/06/01,NA
4,1,4,3,2014/06/01,33
4,2,4,3,2014/06/01,5
4,1,2,1,2014/09/01,218
4,2,2,1,2014/09/01,23
4,1,3,1,2014/09/01,NA
4,2,3,1,2014/09/01,NA
4,1,4,1,2014/09/01,314
4,2,4,1,2014/09/01,23
4,1,2,2,2014/09/01,570
4,2,2,2,2014/09/01,49
4,1,3,2,2014/09/01,NA
4,2,3,2,2014/09/01,NA
4,1,4,2,2014/09/01,1220
4,2,4,2,2014/09/01,75
4,1,2,3,2014/09/01,35
4,2,2,3,2014/09/01,2
4,1,3,3,2014/09/01,NA
4,2,3,3,2014/09/01,NA
4,1,4,3,2014/09/01,21
4,2,4,3,2014/09/01,0
4,1,2,1,2014/12/01,215
4,2,2,1,2014/12/01,21
4,1,3,1,2014/12/01,NA
4,2,3,1,2014/12/01,NA
4,1,4,1,2014/12/01,343
4,2,4,1,2014/12/01,23
4,1,2,2,2014/12/01,563
4,2,2,2,2014/12/01,50
4,1,3,2,2014/12/01,NA
4,2,3,2,2014/12/01,NA
4,1,4,2,2014/12/01,1288
4,2,4,2,2014/12/01,75
4,1,2,3,2014/12/01,50
4,2,2,3,2014/12/01,4
4,1,3,3,2014/12/01,NA
4,2,3,3,2014/12/01,NA
4,1,4,3,2014/12/01,38
4,2,4,3,2014/12/01,3
4,1,2,1,2015/03/01,230
4,2,2,1,2015/03/01,22
4,1,3,1,2015/03/01,NA
4,2,3,1,2015/03/01,NA
4,1,4,1,2015/03/01,335
4,2,4,1,2015/03/01,18
4,1,2,2,2015/03/01,538
4,2,2,2,2015/03/01,40
4,1,3,2,2015/03/01,NA
4,2,3,2,2015/03/01,NA
4,1,4,2,2015/03/01,1294
4,2,4,2,2015/03/01,71
4,1,2,3,2015/03/01,54
4,2,2,3,2015/03/01,3
4,1,3,3,2015/03/01,NA
4,2,3,3,2015/03/01,NA
4,1,4,3,2015/03/01,34
4,2,4,3,2015/03/01,2
4,1,2,1,2015/06/01,237
4,2,2,1,2015/06/01,22
4,1,3,1,2015/06/01,0
4,2,3,1,2015/06/01,0
4,1,4,1,2015/06/01,338
4,2,4,1,2015/06/01,20
4,1,2,2,2015/06/01,546
4,2,2,2,2015/06/01,39
4,1,3,2,2015/06/01,0
4,2,3,2,2015/06/01,0
4,1,4,2,2015/06/01,1309
4,2,4,2,2015/06/01,66
4,1,2,3,2015/06/01,66
4,2,2,3,2015/06/01,3
4,1,3,3,2015/06/01,0
4,2,3,3,2015/06/01,0
4,1,4,3,2015/06/01,46
4,2,4,3,2015/06/01,2
4,1,2,1,2015/09/01,232
4,2,2,1,2015/09/01,28
4,1,3,1,2015/09/01,0
4,2,3,1,2015/09/01,0
4,1,4,1,2015/09/01,338
4,2,4,1,2015/09/01,19
4,1,2,2,2015/09/01,613
4,2,2,2,2015/09/01,41
4,1,3,2,2015/09/01,0
4,2,3,2,2015/09/01,0
4,1,4,2,2015/09/01,1298
4,2,4,2,2015/09/01,62
4,1,2,3,2015/09/01,76
4,2,2,3,2015/09/01,5
4,1,3,3,2015/09/01,0
4,2,3,3,2015/09/01,0
4,1,4,3,2015/09/01,52
4,2,4,3,2015/09/01,4
4,1,2,1,2015/12/01,245
4,2,2,1,2015/12/01,30
4,1,3,1,2015/12/01,0
4,2,3,1,2015/12/01,0
4,1,4,1,2015/12/01,322
4,2,4,1,2015/12/01,20
4,1,2,2,2015/12/01,650
4,2,2,2,2015/12/01,41
4,1,3,2,2015/12/01,0
4,2,3,2,2015/12/01,0
4,1,4,2,2015/12/01,1290
4,2,4,2,2015/12/01,68
4,1,2,3,2015/12/01,92
4,2,2,3,2015/12/01,7
4,1,3,3,2015/12/01,0
4,2,3,3,2015/12/01,0
4,1,4,3,2015/12/01,67
4,2,4,3,2015/12/01,5
4,1,2,1,2016/03/01,279
4,2,2,1,2016/03/01,27
4,1,3,1,2016/03/01,0
4,2,3,1,2016/03/01,0
4,1,4,1,2016/03/01,314
4,2,4,1,2016/03/01,20
4,1,2,2,2016/03/01,664
4,2,2,2,2016/03/01,41
4,1,3,2,2016/03/01,0
4,2,3,2,2016/03/01,0
4,1,4,2,2016/03/01,1270
4,2,4,2,2016/03/01,72
4,1,2,3,2016/03/01,86
4,2,2,3,2016/03/01,10
4,1,3,3,2016/03/01,0
4,2,3,3,2016/03/01,0
4,1,4,3,2016/03/01,67
4,2,4,3,2016/03/01,3
4,1,2,1,2016/06/01,292
4,2,2,1,2016/06/01,34
4,1,3,1,2016/06/01,0
4,2,3,1,2016/06/01,0
4,1,4,1,2016/06/01,330
4,2,4,1,2016/06/01,22
4,1,2,2,2016/06/01,777
4,2,2,2,2016/06/01,65
4,1,3,2,2016/06/01,0
4,2,3,2,2016/06/01,0
4,1,4,2,2016/06/01,1318
4,2,4,2,2016/06/01,67
4,1,2,3,2016/06/01,57
4,2,2,3,2016/06/01,2
4,1,3,3,2016/06/01,0
4,2,3,3,2016/06/01,0
4,1,4,3,2016/06/01,23
4,2,4,3,2016/06/01,1
4,1,2,1,2016/09/01,271
4,2,2,1,2016/09/01,34
4,1,3,1,2016/09/01,0
4,2,3,1,2016/09/01,0
4,1,4,1,2016/09/01,346
4,2,4,1,2016/09/01,21
4,1,2,2,2016/09/01,749
4,2,2,2,2016/09/01,61
4,1,3,2,2016/09/01,0
4,2,3,2,2016/09/01,0
4,1,4,2,2016/09/01,1286
4,2,4,2,2016/09/01,67
4,1,2,3,2016/09/01,66
4,2,2,3,2016/09/01,5
4,1,3,3,2016/09/01,0
4,2,3,3,2016/09/01,0
4,1,4,3,2016/09/01,37
4,2,4,3,2016/09/01,1
4,1,2,1,2016/12/01,265
4,2,2,1,2016/12/01,29
4,1,3,1,2016/12/01,0
4,2,3,1,2016/12/01,0
4,1,4,1,2016/12/01,357
4,2,4,1,2016/12/01,24
4,1,2,2,2016/12/01,765
4,2,2,2,2016/12/01,72
4,1,3,2,2016/12/01,0
4,2,3,2,2016/12/01,0
4,1,4,2,2016/12/01,1283
4,2,4,2,2016/12/01,68
4,1,2,3,2016/12/01,70
4,2,2,3,2016/12/01,7
4,1,3,3,2016/12/01,0
4,2,3,3,2016/12/01,0
4,1,4,3,2016/12/01,39
4,2,4,3,2016/12/01,5
5,1,2,1,2005/03/01,189
5,2,2,1,2005/03/01,34
5,1,3,1,2005/03/01,NA
5,2,3,1,2005/03/01,NA
5,1,4,1,2005/03/01,1057
5,2,4,1,2005/03/01,115
5,1,2,2,2005/03/01,306
5,2,2,2,2005/03/01,27
5,1,3,2,2005/03/01,NA
5,2,3,2,2005/03/01,NA
5,1,4,2,2005/03/01,1587
5,2,4,2,2005/03/01,95
5,1,2,3,2005/03/01,0
5,2,2,3,2005/03/01,0
5,1,3,3,2005/03/01,NA
5,2,3,3,2005/03/01,NA
5,1,4,3,2005/03/01,0
5,2,4,3,2005/03/01,0
5,1,2,1,2005/06/01,186
5,2,2,1,2005/06/01,24
5,1,3,1,2005/06/01,NA
5,2,3,1,2005/06/01,NA
5,1,4,1,2005/06/01,1125
5,2,4,1,2005/06/01,114
5,1,2,2,2005/06/01,332
5,2,2,2,2005/06/01,28
5,1,3,2,2005/06/01,NA
5,2,3,2,2005/06/01,NA
5,1,4,2,2005/06/01,1640
5,2,4,2,2005/06/01,102
5,1,2,3,2005/06/01,0
5,2,2,3,2005/06/01,0
5,1,3,3,2005/06/01,NA
5,2,3,3,2005/06/01,NA
5,1,4,3,2005/06/01,0
5,2,4,3,2005/06/01,0
5,1,2,1,2005/09/01,178
5,2,2,1,2005/09/01,28
5,1,3,1,2005/09/01,NA
5,2,3,1,2005/09/01,NA
5,1,4,1,2005/09/01,1070
5,2,4,1,2005/09/01,99
5,1,2,2,2005/09/01,326
5,2,2,2,2005/09/01,21
5,1,3,2,2005/09/01,NA
5,2,3,2,2005/09/01,NA
5,1,4,2,2005/09/01,1592
5,2,4,2,2005/09/01,102
5,1,2,3,2005/09/01,0
5,2,2,3,2005/09/01,0
5,1,3,3,2005/09/01,NA
5,2,3,3,2005/09/01,NA
5,1,4,3,2005/09/01,0
5,2,4,3,2005/09/01,0
5,1,2,1,2005/12/01,181
5,2,2,1,2005/12/01,19
5,1,3,1,2005/12/01,NA
5,2,3,1,2005/12/01,NA
5,1,4,1,2005/12/01,1049
5,2,4,1,2005/12/01,97
5,1,2,2,2005/12/01,307
5,2,2,2,2005/12/01,24
5,1,3,2,2005/12/01,NA
5,2,3,2,2005/12/01,NA
5,1,4,2,2005/12/01,1620
5,2,4,2,2005/12/01,96
5,1,2,3,2005/12/01,0
5,2,2,3,2005/12/01,0
5,1,3,3,2005/12/01,NA
5,2,3,3,2005/12/01,NA
5,1,4,3,2005/12/01,0
5,2,4,3,2005/12/01,0
5,1,2,1,2006/03/01,214
5,2,2,1,2006/03/01,29
5,1,3,1,2006/03/01,NA
5,2,3,1,2006/03/01,NA
5,1,4,1,2006/03/01,1013
5,2,4,1,2006/03/01,96
5,1,2,2,2006/03/01,316
5,2,2,2,2006/03/01,24
5,1,3,2,2006/03/01,NA
5,2,3,2,2006/03/01,NA
5,1,4,2,2006/03/01,1644
5,2,4,2,2006/03/01,98
5,1,2,3,2006/03/01,0
5,2,2,3,2006/03/01,0
5,1,3,3,2006/03/01,NA
5,2,3,3,2006/03/01,NA
5,1,4,3,2006/03/01,0
5,2,4,3,2006/03/01,0
5,1,2,1,2006/06/01,213
5,2,2,1,2006/06/01,31
5,1,3,1,2006/06/01,NA
5,2,3,1,2006/06/01,NA
5,1,4,1,2006/06/01,1052
5,2,4,1,2006/06/01,101
5,1,2,2,2006/06/01,331
5,2,2,2,2006/06/01,22
5,1,3,2,2006/06/01,NA
5,2,3,2,2006/06/01,NA
5,1,4,2,2006/06/01,1634
5,2,4,2,2006/06/01,94
5,1,2,3,2006/06/01,0
5,2,2,3,2006/06/01,0
5,1,3,3,2006/06/01,NA
5,2,3,3,2006/06/01,NA
5,1,4,3,2006/06/01,0
5,2,4,3,2006/06/01,0
5,1,2,1,2006/09/01,196
5,2,2,1,2006/09/01,29
5,1,3,1,2006/09/01,NA
5,2,3,1,2006/09/01,NA
5,1,4,1,2006/09/01,1082
5,2,4,1,2006/09/01,100
5,1,2,2,2006/09/01,347
5,2,2,2,2006/09/01,28
5,1,3,2,2006/09/01,NA
5,2,3,2,2006/09/01,NA
5,1,4,2,2006/09/01,1651
5,2,4,2,2006/09/01,101
5,1,2,3,2006/09/01,0
5,2,2,3,2006/09/01,0
5,1,3,3,2006/09/01,NA
5,2,3,3,2006/09/01,NA
5,1,4,3,2006/09/01,0
5,2,4,3,2006/09/01,0
5,1,2,1,2006/12/01,217
5,2,2,1,2006/12/01,36
5,1,3,1,2006/12/01,NA
5,2,3,1,2006/12/01,NA
5,1,4,1,2006/12/01,1094
5,2,4,1,2006/12/01,112
5,1,2,2,2006/12/01,348
5,2,2,2,2006/12/01,32
5,1,3,2,2006/12/01,NA
5,2,3,2,2006/12/01,NA
5,1,4,2,2006/12/01,1651
5,2,4,2,2006/12/01,101
5,1,2,3,2006/12/01,0
5,2,2,3,2006/12/01,0
5,1,3,3,2006/12/01,NA
5,2,3,3,2006/12/01,NA
5,1,4,3,2006/12/01,0
5,2,4,3,2006/12/01,0
5,1,2,1,2007/03/01,233
5,2,2,1,2007/03/01,40
5,1,3,1,2007/03/01,NA
5,2,3,1,2007/03/01,NA
5,1,4,1,2007/03/01,1100
5,2,4,1,2007/03/01,119
5,1,2,2,2007/03/01,365
5,2,2,2,2007/03/01,32
5,1,3,2,2007/03/01,NA
5,2,3,2,2007/03/01,NA
5,1,4,2,2007/03/01,1584
5,2,4,2,2007/03/01,98
5,1,2,3,2007/03/01,0
5,2,2,3,2007/03/01,0
5,1,3,3,2007/03/01,NA
5,2,3,3,2007/03/01,NA
5,1,4,3,2007/03/01,0
5,2,4,3,2007/03/01,0
5,1,2,1,2007/06/01,239
5,2,2,1,2007/06/01,43
5,1,3,1,2007/06/01,NA
5,2,3,1,2007/06/01,NA
5,1,4,1,2007/06/01,1156
5,2,4,1,2007/06/01,140
5,1,2,2,2007/06/01,365
5,2,2,2,2007/06/01,33
5,1,3,2,2007/06/01,NA
5,2,3,2,2007/06/01,NA
5,1,4,2,2007/06/01,1637
5,2,4,2,2007/06/01,103
5,1,2,3,2007/06/01,0
5,2,2,3,2007/06/01,0
5,1,3,3,2007/06/01,NA
5,2,3,3,2007/06/01,NA
5,1,4,3,2007/06/01,0
5,2,4,3,2007/06/01,0
5,1,2,1,2007/09/01,271
5,2,2,1,2007/09/01,22
5,1,3,1,2007/09/01,NA
5,2,3,1,2007/09/01,NA
5,1,4,1,2007/09/01,1198
5,2,4,1,2007/09/01,158
5,1,2,2,2007/09/01,369
5,2,2,2,2007/09/01,39
5,1,3,2,2007/09/01,NA
5,2,3,2,2007/09/01,NA
5,1,4,2,2007/09/01,1680
5,2,4,2,2007/09/01,103
5,1,2,3,2007/09/01,0
5,2,2,3,2007/09/01,0
5,1,3,3,2007/09/01,NA
5,2,3,3,2007/09/01,NA
5,1,4,3,2007/09/01,0
5,2,4,3,2007/09/01,0
5,1,2,1,2007/12/01,240
5,2,2,1,2007/12/01,23
5,1,3,1,2007/12/01,NA
5,2,3,1,2007/12/01,NA
5,1,4,1,2007/12/01,1223
5,2,4,1,2007/12/01,151
5,1,2,2,2007/12/01,382
5,2,2,2,2007/12/01,31
5,1,3,2,2007/12/01,NA
5,2,3,2,2007/12/01,NA
5,1,4,2,2007/12/01,1728
5,2,4,2,2007/12/01,113
5,1,2,3,2007/12/01,0
5,2,2,3,2007/12/01,0
5,1,3,3,2007/12/01,NA
5,2,3,3,2007/12/01,NA
5,1,4,3,2007/12/01,0
5,2,4,3,2007/12/01,0
5,1,2,1,2008/03/01,259
5,2,2,1,2008/03/01,37
5,1,3,1,2008/03/01,NA
5,2,3,1,2008/03/01,NA
5,1,4,1,2008/03/01,1134
5,2,4,1,2008/03/01,123
5,1,2,2,2008/03/01,399
5,2,2,2,2008/03/01,27
5,1,3,2,2008/03/01,NA
5,2,3,2,2008/03/01,NA
5,1,4,2,2008/03/01,1659
5,2,4,2,2008/03/01,110
5,1,2,3,2008/03/01,0
5,2,2,3,2008/03/01,0
5,1,3,3,2008/03/01,NA
5,2,3,3,2008/03/01,NA
5,1,4,3,2008/03/01,0
5,2,4,3,2008/03/01,0
5,1,2,1,2008/06/01,291
5,2,2,1,2008/06/01,28
5,1,3,1,2008/06/01,NA
5,2,3,1,2008/06/01,NA
5,1,4,1,2008/06/01,1106
5,2,4,1,2008/06/01,105
5,1,2,2,2008/06/01,410
5,2,2,2,2008/06/01,28
5,1,3,2,2008/06/01,NA
5,2,3,2,2008/06/01,NA
5,1,4,2,2008/06/01,1657
5,2,4,2,2008/06/01,97
5,1,2,3,2008/06/01,0
5,2,2,3,2008/06/01,0
5,1,3,3,2008/06/01,NA
5,2,3,3,2008/06/01,NA
5,1,4,3,2008/06/01,0
5,2,4,3,2008/06/01,0
5,1,2,1,2008/09/01,279
5,2,2,1,2008/09/01,34
5,1,3,1,2008/09/01,NA
5,2,3,1,2008/09/01,NA
5,1,4,1,2008/09/01,1161
5,2,4,1,2008/09/01,105
5,1,2,2,2008/09/01,437
5,2,2,2,2008/09/01,40
5,1,3,2,2008/09/01,NA
5,2,3,2,2008/09/01,NA
5,1,4,2,2008/09/01,1669
5,2,4,2,2008/09/01,102
5,1,2,3,2008/09/01,0
5,2,2,3,2008/09/01,0
5,1,3,3,2008/09/01,NA
5,2,3,3,2008/09/01,NA
5,1,4,3,2008/09/01,0
5,2,4,3,2008/09/01,0
5,1,2,1,2008/12/01,264
5,2,2,1,2008/12/01,36
5,1,3,1,2008/12/01,NA
5,2,3,1,2008/12/01,NA
5,1,4,1,2008/12/01,1255
5,2,4,1,2008/12/01,107
5,1,2,2,2008/12/01,390
5,2,2,2,2008/12/01,48
5,1,3,2,2008/12/01,NA
5,2,3,2,2008/12/01,NA
5,1,4,2,2008/12/01,1732
5,2,4,2,2008/12/01,115
5,1,2,3,2008/12/01,0
5,2,2,3,2008/12/01,0
5,1,3,3,2008/12/01,NA
5,2,3,3,2008/12/01,NA
5,1,4,3,2008/12/01,0
5,2,4,3,2008/12/01,0
5,1,2,1,2009/03/01,260
5,2,2,1,2009/03/01,40
5,1,3,1,2009/03/01,NA
5,2,3,1,2009/03/01,NA
5,1,4,1,2009/03/01,1268
5,2,4,1,2009/03/01,103
5,1,2,2,2009/03/01,354
5,2,2,2,2009/03/01,34
5,1,3,2,2009/03/01,NA
5,2,3,2,2009/03/01,NA
5,1,4,2,2009/03/01,1794
5,2,4,2,2009/03/01,126
5,1,2,3,2009/03/01,0
5,2,2,3,2009/03/01,0
5,1,3,3,2009/03/01,NA
5,2,3,3,2009/03/01,NA
5,1,4,3,2009/03/01,0
5,2,4,3,2009/03/01,0
5,1,2,1,2009/06/01,274
5,2,2,1,2009/06/01,31
5,1,3,1,2009/06/01,NA
5,2,3,1,2009/06/01,NA
5,1,4,1,2009/06/01,1288
5,2,4,1,2009/06/01,119
5,1,2,2,2009/06/01,404
5,2,2,2,2009/06/01,36
5,1,3,2,2009/06/01,NA
5,2,3,2,2009/06/01,NA
5,1,4,2,2009/06/01,1887
5,2,4,2,2009/06/01,137
5,1,2,3,2009/06/01,0
5,2,2,3,2009/06/01,0
5,1,3,3,2009/06/01,NA
5,2,3,3,2009/06/01,NA
5,1,4,3,2009/06/01,0
5,2,4,3,2009/06/01,0
5,1,2,1,2009/09/01,247
5,2,2,1,2009/09/01,35
5,1,3,1,2009/09/01,NA
5,2,3,1,2009/09/01,NA
5,1,4,1,2009/09/01,1412
5,2,4,1,2009/09/01,134
5,1,2,2,2009/09/01,392
5,2,2,2,2009/09/01,36
5,1,3,2,2009/09/01,NA
5,2,3,2,2009/09/01,NA
5,1,4,2,2009/09/01,2118
5,2,4,2,2009/09/01,156
5,1,2,3,2009/09/01,0
5,2,2,3,2009/09/01,0
5,1,3,3,2009/09/01,NA
5,2,3,3,2009/09/01,NA
5,1,4,3,2009/09/01,0
5,2,4,3,2009/09/01,0
5,1,2,1,2009/12/01,267
5,2,2,1,2009/12/01,32
5,1,3,1,2009/12/01,NA
5,2,3,1,2009/12/01,NA
5,1,4,1,2009/12/01,1491
5,2,4,1,2009/12/01,155
5,1,2,2,2009/12/01,401
5,2,2,2,2009/12/01,27
5,1,3,2,2009/12/01,NA
5,2,3,2,2009/12/01,NA
5,1,4,2,2009/12/01,2232
5,2,4,2,2009/12/01,166
5,1,2,3,2009/12/01,0
5,2,2,3,2009/12/01,0
5,1,3,3,2009/12/01,NA
5,2,3,3,2009/12/01,NA
5,1,4,3,2009/12/01,0
5,2,4,3,2009/12/01,0
5,1,2,1,2010/03/01,271
5,2,2,1,2010/03/01,43
5,1,3,1,2010/03/01,NA
5,2,3,1,2010/03/01,NA
5,1,4,1,2010/03/01,1478
5,2,4,1,2010/03/01,148
5,1,2,2,2010/03/01,399
5,2,2,2,2010/03/01,22
5,1,3,2,2010/03/01,NA
5,2,3,2,2010/03/01,NA
5,1,4,2,2010/03/01,2290
5,2,4,2,2010/03/01,175
5,1,2,3,2010/03/01,0
5,2,2,3,2010/03/01,0
5,1,3,3,2010/03/01,NA
5,2,3,3,2010/03/01,NA
5,1,4,3,2010/03/01,0
5,2,4,3,2010/03/01,0
5,1,2,1,2010/06/01,291
5,2,2,1,2010/06/01,48
5,1,3,1,2010/06/01,NA
5,2,3,1,2010/06/01,NA
5,1,4,1,2010/06/01,1425
5,2,4,1,2010/06/01,148
5,1,2,2,2010/06/01,462
5,2,2,2,2010/06/01,27
5,1,3,2,2010/06/01,NA
5,2,3,2,2010/06/01,NA
5,1,4,2,2010/06/01,2257
5,2,4,2,2010/06/01,180
5,1,2,3,2010/06/01,0
5,2,2,3,2010/06/01,0
5,1,3,3,2010/06/01,NA
5,2,3,3,2010/06/01,NA
5,1,4,3,2010/06/01,0
5,2,4,3,2010/06/01,0
5,1,2,1,2010/09/01,261
5,2,2,1,2010/09/01,39
5,1,3,1,2010/09/01,NA
5,2,3,1,2010/09/01,NA
5,1,4,1,2010/09/01,1385
5,2,4,1,2010/09/01,153
5,1,2,2,2010/09/01,435
5,2,2,2,2010/09/01,30
5,1,3,2,2010/09/01,NA
5,2,3,2,2010/09/01,NA
5,1,4,2,2010/09/01,2248
5,2,4,2,2010/09/01,182
5,1,2,3,2010/09/01,0
5,2,2,3,2010/09/01,0
5,1,3,3,2010/09/01,NA
5,2,3,3,2010/09/01,NA
5,1,4,3,2010/09/01,0
5,2,4,3,2010/09/01,0
5,1,2,1,2010/12/01,266
5,2,2,1,2010/12/01,32
5,1,3,1,2010/12/01,NA
5,2,3,1,2010/12/01,NA
5,1,4,1,2010/12/01,1314
5,2,4,1,2010/12/01,142
5,1,2,2,2010/12/01,423
5,2,2,2,2010/12/01,31
5,1,3,2,2010/12/01,NA
5,2,3,2,2010/12/01,NA
5,1,4,2,2010/12/01,2190
5,2,4,2,2010/12/01,174
5,1,2,3,2010/12/01,0
5,2,2,3,2010/12/01,0
5,1,3,3,2010/12/01,NA
5,2,3,3,2010/12/01,NA
5,1,4,3,2010/12/01,0
5,2,4,3,2010/12/01,0
5,1,2,1,2011/03/01,313
5,2,2,1,2011/03/01,37
5,1,3,1,2011/03/01,NA
5,2,3,1,2011/03/01,NA
5,1,4,1,2011/03/01,1287
5,2,4,1,2011/03/01,127
5,1,2,2,2011/03/01,450
5,2,2,2,2011/03/01,26
5,1,3,2,2011/03/01,NA
5,2,3,2,2011/03/01,NA
5,1,4,2,2011/03/01,2177
5,2,4,2,2011/03/01,180
5,1,2,3,2011/03/01,0
5,2,2,3,2011/03/01,0
5,1,3,3,2011/03/01,NA
5,2,3,3,2011/03/01,NA
5,1,4,3,2011/03/01,0
5,2,4,3,2011/03/01,0
5,1,2,1,2011/06/01,344
5,2,2,1,2011/06/01,38
5,1,3,1,2011/06/01,NA
5,2,3,1,2011/06/01,NA
5,1,4,1,2011/06/01,1282
5,2,4,1,2011/06/01,123
5,1,2,2,2011/06/01,453
5,2,2,2,2011/06/01,26
5,1,3,2,2011/06/01,NA
5,2,3,2,2011/06/01,NA
5,1,4,2,2011/06/01,2224
5,2,4,2,2011/06/01,174
5,1,2,3,2011/06/01,0
5,2,2,3,2011/06/01,0
5,1,3,3,2011/06/01,NA
5,2,3,3,2011/06/01,NA
5,1,4,3,2011/06/01,0
5,2,4,3,2011/06/01,0
5,1,2,1,2011/09/01,327
5,2,2,1,2011/09/01,32
5,1,3,1,2011/09/01,NA
5,2,3,1,2011/09/01,NA
5,1,4,1,2011/09/01,1279
5,2,4,1,2011/09/01,115
5,1,2,2,2011/09/01,455
5,2,2,2,2011/09/01,27
5,1,3,2,2011/09/01,NA
5,2,3,2,2011/09/01,NA
5,1,4,2,2011/09/01,2228
5,2,4,2,2011/09/01,169
5,1,2,3,2011/09/01,0
5,2,2,3,2011/09/01,0
5,1,3,3,2011/09/01,NA
5,2,3,3,2011/09/01,NA
5,1,4,3,2011/09/01,0
5,2,4,3,2011/09/01,0
5,1,2,1,2011/12/01,358
5,2,2,1,2011/12/01,47
5,1,3,1,2011/12/01,NA
5,2,3,1,2011/12/01,NA
5,1,4,1,2011/12/01,1303
5,2,4,1,2011/12/01,111
5,1,2,2,2011/12/01,456
5,2,2,2,2011/12/01,35
5,1,3,2,2011/12/01,NA
5,2,3,2,2011/12/01,NA
5,1,4,2,2011/12/01,2243
5,2,4,2,2011/12/01,172
5,1,2,3,2011/12/01,0
5,2,2,3,2011/12/01,0
5,1,3,3,2011/12/01,NA
5,2,3,3,2011/12/01,NA
5,1,4,3,2011/12/01,0
5,2,4,3,2011/12/01,0
5,1,2,1,2012/03/01,387
5,2,2,1,2012/03/01,51
5,1,3,1,2012/03/01,NA
5,2,3,1,2012/03/01,NA
5,1,4,1,2012/03/01,1324
5,2,4,1,2012/03/01,132
5,1,2,2,2012/03/01,484
5,2,2,2,2012/03/01,42
5,1,3,2,2012/03/01,NA
5,2,3,2,2012/03/01,NA
5,1,4,2,2012/03/01,2254
5,2,4,2,2012/03/01,164
5,1,2,3,2012/03/01,0
5,2,2,3,2012/03/01,0
5,1,3,3,2012/03/01,NA
5,2,3,3,2012/03/01,NA
5,1,4,3,2012/03/01,0
5,2,4,3,2012/03/01,0
5,1,2,1,2012/06/01,399
5,2,2,1,2012/06/01,55
5,1,3,1,2012/06/01,NA
5,2,3,1,2012/06/01,NA
5,1,4,1,2012/06/01,1366
5,2,4,1,2012/06/01,150
5,1,2,2,2012/06/01,489
5,2,2,2,2012/06/01,40
5,1,3,2,2012/06/01,NA
5,2,3,2,2012/06/01,NA
5,1,4,2,2012/06/01,2281
5,2,4,2,2012/06/01,175
5,1,2,3,2012/06/01,0
5,2,2,3,2012/06/01,0
5,1,3,3,2012/06/01,NA
5,2,3,3,2012/06/01,NA
5,1,4,3,2012/06/01,0
5,2,4,3,2012/06/01,0
5,1,2,1,2012/09/01,371
5,2,2,1,2012/09/01,52
5,1,3,1,2012/09/01,NA
5,2,3,1,2012/09/01,NA
5,1,4,1,2012/09/01,1375
5,2,4,1,2012/09/01,148
5,1,2,2,2012/09/01,510
5,2,2,2,2012/09/01,45
5,1,3,2,2012/09/01,NA
5,2,3,2,2012/09/01,NA
5,1,4,2,2012/09/01,2252
5,2,4,2,2012/09/01,187
5,1,2,3,2012/09/01,0
5,2,2,3,2012/09/01,0
5,1,3,3,2012/09/01,NA
5,2,3,3,2012/09/01,NA
5,1,4,3,2012/09/01,0
5,2,4,3,2012/09/01,0
5,1,2,1,2012/12/01,364
5,2,2,1,2012/12/01,54
